date;heure;PM25;PM10;NO2;O3;CO
25/10/2014;23;28;35;63;0;500
25/10/2014;24;30;36;61;0;500
26/10/2014;1;32;39;59;1;500
26/10/2014;2;28;36;54;1;400
26/10/2014;3;27;32;52;1;300
26/10/2014;4;28;34;52;1;400
26/10/2014;5;30;37;45;1;400
26/10/2014;6;29;34;39;1;300
26/10/2014;7;27;35;34;0;300
26/10/2014;8;29;37;35;1;300
26/10/2014;9;29;36;33;4;300
26/10/2014;10;27;37;32;8;300
26/10/2014;11;27;36;39;12;200
26/10/2014;12;25;30;32;25;100
26/10/2014;13;23;31;32;32;100
26/10/2014;14;23;28;27;38;100
26/10/2014;15;16;21;36;37;100
26/10/2014;16;11;18;32;42;100
26/10/2014;17;10;17;55;19;100
26/10/2014;18;n/d;20;75;5;200
26/10/2014;19;18;24;77;3;300
26/10/2014;20;18;24;83;2;300
26/10/2014;21;18;26;77;3;300
26/10/2014;22;19;27;73;2;400
26/10/2014;23;17;22;61;1;200
26/10/2014;24;11;18;52;4;200
27/10/2014;1;11;16;50;5;200
27/10/2014;2;12;15;41;10;200
27/10/2014;3;13;17;53;3;400
27/10/2014;4;32;40;56;2;800
27/10/2014;5;42;49;54;2;800
27/10/2014;6;39;45;60;1;800
27/10/2014;7;37;46;64;1;800
27/10/2014;8;37;51;62;1;700
27/10/2014;9;34;42;54;2;500
27/10/2014;10;25;34;55;5;500
27/10/2014;11;27;41;66;6;600
27/10/2014;12;35;47;67;6;500
27/10/2014;13;29;42;60;12;400
27/10/2014;14;24;37;52;21;300
27/10/2014;15;16;24;53;22;200
27/10/2014;16;12;20;62;19;200
27/10/2014;17;11;18;70;8;400
27/10/2014;18;15;26;79;1;500
27/10/2014;19;19;32;79;1;600
27/10/2014;20;21;34;76;2;500
27/10/2014;21;22;31;66;2;300
27/10/2014;22;20;27;52;8;200
27/10/2014;23;18;24;44;10;200
27/10/2014;24;20;25;38;9;200
28/10/2014;1;19;24;37;5;200
28/10/2014;2;20;25;27;11;100
28/10/2014;3;19;23;18;18;100
28/10/2014;4;16;17;22;14;100
28/10/2014;5;15;17;19;18;100
28/10/2014;6;22;23;25;14;200
28/10/2014;7;20;23;40;7;200
28/10/2014;8;17;19;38;8;200
28/10/2014;9;16;21;41;3;300
28/10/2014;10;13;20;42;3;200
28/10/2014;11;16;22;40;5;200
28/10/2014;12;17;22;40;6;300
28/10/2014;13;17;21;38;7;200
28/10/2014;14;16;21;39;9;300
28/10/2014;15;12;19;44;7;300
28/10/2014;16;14;21;55;3;300
28/10/2014;17;15;25;55;2;300
28/10/2014;18;17;25;59;1;400
28/10/2014;19;20;28;57;1;400
28/10/2014;20;23;29;58;1;300
28/10/2014;21;24;30;54;4;300
28/10/2014;22;23;28;45;12;300
28/10/2014;23;24;27;33;24;200
28/10/2014;24;20;25;29;22;200
29/10/2014;1;22;26;26;23;200
29/10/2014;2;20;24;20;26;200
29/10/2014;3;18;21;19;27;100
29/10/2014;4;15;17;19;26;100
29/10/2014;5;14;18;22;23;100
29/10/2014;6;18;20;37;9;100
29/10/2014;7;20;23;54;1;200
29/10/2014;8;21;24;57;2;300
29/10/2014;9;23;30;58;3;400
29/10/2014;10;27;35;60;4;500
29/10/2014;11;29;40;57;5;400
29/10/2014;12;29;40;52;6;400
29/10/2014;13;27;38;51;6;400
29/10/2014;14;28;39;64;6;400
29/10/2014;15;28;40;62;5;300
29/10/2014;16;22;36;64;3;300
29/10/2014;17;24;36;78;1;500
29/10/2014;18;29;44;77;1;700
29/10/2014;19;27;43;71;1;600
29/10/2014;20;43;55;74;1;700
29/10/2014;21;35;47;79;2;700
29/10/2014;22;38;51;68;1;600
29/10/2014;23;37;50;61;1;600
29/10/2014;24;35;46;55;1;500
30/10/2014;1;36;46;53;0;400
30/10/2014;2;30;45;47;0;400
30/10/2014;3;31;41;45;0;400
30/10/2014;4;30;39;42;0;400
30/10/2014;5;29;38;43;0;400
30/10/2014;6;31;39;52;0;400
30/10/2014;7;31;44;61;0;500
30/10/2014;8;32;49;57;1;500
30/10/2014;9;30;45;58;3;500
30/10/2014;10;31;49;71;5;500
30/10/2014;11;32;52;71;9;400
30/10/2014;12;30;45;63;18;300
30/10/2014;13;22;34;62;22;200
30/10/2014;14;19;35;65;21;200
30/10/2014;15;15;30;64;26;200
30/10/2014;16;13;27;81;12;300
30/10/2014;17;18;32;98;3;400
30/10/2014;18;20;31;95;2;500
30/10/2014;19;20;31;92;1;500
30/10/2014;20;23;34;82;1;400
30/10/2014;21;23;33;77;1;400
30/10/2014;22;24;34;72;1;400
30/10/2014;23;23;31;67;1;300
30/10/2014;24;22;29;64;1;400
31/10/2014;1;22;29;57;1;200
31/10/2014;2;23;28;53;3;200
31/10/2014;3;18;24;46;8;200
31/10/2014;4;16;21;42;12;200
31/10/2014;5;15;20;40;11;200
31/10/2014;6;14;20;58;2;200
31/10/2014;7;17;24;70;1;300
31/10/2014;8;20;30;70;2;400
31/10/2014;9;21;36;66;5;500
31/10/2014;10;21;38;65;9;300
31/10/2014;11;21;40;64;11;300
31/10/2014;12;21;40;61;14;300
31/10/2014;13;20;37;67;15;300
31/10/2014;14;17;30;61;26;200
31/10/2014;15;15;26;70;22;200
31/10/2014;16;15;29;76;17;200
31/10/2014;17;17;27;97;4;400
31/10/2014;18;20;33;109;0;800
31/10/2014;19;23;38;93;1;600
31/10/2014;20;23;38;72;1;400
31/10/2014;21;21;32;61;1;300
31/10/2014;22;25;32;58;1;300
31/10/2014;23;23;31;54;1;300
31/10/2014;24;20;28;53;0;300
01/11/2014;1;19;27;52;0;300
01/11/2014;2;20;28;49;0;300
01/11/2014;3;17;25;46;0;200
01/11/2014;4;14;21;41;2;200
01/11/2014;5;14;19;40;2;200
01/11/2014;6;15;18;37;3;200
01/11/2014;7;13;18;41;1;200
01/11/2014;8;13;18;40;3;300
01/11/2014;9;15;21;42;6;300
01/11/2014;10;18;25;44;8;300
01/11/2014;11;18;25;38;15;200
01/11/2014;12;19;27;39;21;200
01/11/2014;13;19;28;39;30;200
01/11/2014;14;18;29;44;31;200
01/11/2014;15;22;29;41;41;200
01/11/2014;16;20;30;58;25;300
01/11/2014;17;20;33;73;10;400
01/11/2014;18;27;38;78;4;400
01/11/2014;19;25;36;80;3;400
01/11/2014;20;28;38;74;2;500
01/11/2014;21;30;41;65;3;400
01/11/2014;22;27;41;46;13;300
01/11/2014;23;23;33;38;23;200
01/11/2014;24;17;26;38;20;200
02/11/2014;1;15;24;27;29;100
02/11/2014;2;10;20;23;36;100
02/11/2014;3;8;17;25;34;100
02/11/2014;4;11;17;22;33;100
02/11/2014;5;11;18;20;27;100
02/11/2014;6;12;19;17;25;100
02/11/2014;7;14;20;20;27;200
02/11/2014;8;13;20;20;34;100
02/11/2014;9;11;16;22;35;100
02/11/2014;10;10;14;20;39;100
02/11/2014;11;9;14;25;35;200
02/11/2014;12;7;14;24;43;100
02/11/2014;13;8;13;19;50;100
02/11/2014;14;7;14;23;46;100
02/11/2014;15;11;15;30;42;100
02/11/2014;16;9;15;29;43;100
02/11/2014;17;9;16;30;37;100
02/11/2014;18;11;17;38;25;200
02/11/2014;19;11;16;32;28;200
02/11/2014;20;14;18;26;33;100
02/11/2014;21;15;19;21;37;100
02/11/2014;22;14;16;16;44;100
02/11/2014;23;6;10;16;54;100
02/11/2014;24;3;8;15;52;100
03/11/2014;1;4;9;12;58;100
03/11/2014;2;3;9;9;58;100
03/11/2014;3;4;11;8;57;100
03/11/2014;4;6;11;10;53;100
03/11/2014;5;3;9;14;47;200
03/11/2014;6;5;11;26;39;100
03/11/2014;7;3;11;37;34;200
03/11/2014;8;3;12;42;30;200
03/11/2014;9;1;13;45;29;200
03/11/2014;10;8;18;41;34;200
03/11/2014;11;7;20;35;40;200
03/11/2014;12;10;19;30;48;200
03/11/2014;13;6;15;30;50;200
03/11/2014;14;4;16;32;47;200
03/11/2014;15;6;14;33;44;200
03/11/2014;16;7;14;41;35;200
03/11/2014;17;6;13;42;28;200
03/11/2014;18;11;14;51;34;300
03/11/2014;19;4;10;57;29;300
03/11/2014;20;5;10;51;37;300
03/11/2014;21;6;9;44;46;200
03/11/2014;22;6;8;49;38;300
03/11/2014;23;7;8;39;45;200
03/11/2014;24;6;6;31;49;200
04/11/2014;1;5;4;23;53;100
04/11/2014;2;0;4;22;51;100
04/11/2014;3;1;2;21;51;100
04/11/2014;4;2;3;16;54;100
04/11/2014;5;1;5;20;49;100
04/11/2014;6;0;2;36;34;200
04/11/2014;7;3;8;59;14;400
04/11/2014;8;6;14;67;10;300
04/11/2014;9;8;14;68;10;300
04/11/2014;10;9;14;71;10;300
04/11/2014;11;9;15;67;11;300
04/11/2014;12;11;19;59;16;300
04/11/2014;13;10;16;49;21;200
04/11/2014;14;9;19;48;24;200
04/11/2014;15;8;18;49;26;200
04/11/2014;16;6;17;42;34;300
04/11/2014;17;7;18;48;28;200
04/11/2014;18;7;15;60;19;300
04/11/2014;19;10;19;76;5;400
04/11/2014;20;13;21;74;4;300
04/11/2014;21;17;22;76;2;400
04/11/2014;22;17;24;73;2;500
04/11/2014;23;19;25;61;5;400
04/11/2014;24;15;20;51;12;300
05/11/2014;1;11;15;33;26;100
05/11/2014;2;9;14;23;33;100
05/11/2014;3;6;11;23;34;100
05/11/2014;4;7;10;23;33;0
05/11/2014;5;5;9;25;30;100
05/11/2014;6;6;8;38;17;100
05/11/2014;7;5;10;55;6;100
05/11/2014;8;6;12;63;4;200
05/11/2014;9;8;15;57;12;200
05/11/2014;10;8;15;48;19;100
05/11/2014;11;n/d;n/d;n/d;n/d;n/d
05/11/2014;12;n/d;n/d;40;34;200
05/11/2014;13;n/d;15;33;39;100
05/11/2014;14;9;15;34;37;100
05/11/2014;15;10;17;38;34;100
05/11/2014;16;9;17;46;28;100
05/11/2014;17;11;17;58;14;200
05/11/2014;18;14;19;65;8;300
05/11/2014;19;14;19;71;5;400
05/11/2014;20;17;21;77;3;400
05/11/2014;21;17;21;74;3;300
05/11/2014;22;19;24;62;8;300
05/11/2014;23;17;21;49;17;200
05/11/2014;24;15;19;34;26;100
06/11/2014;1;15;17;28;27;100
06/11/2014;2;16;15;28;27;100
06/11/2014;3;12;16;26;27;100
06/11/2014;4;13;16;28;24;100
06/11/2014;5;11;16;28;22;100
06/11/2014;6;13;17;46;7;200
06/11/2014;7;12;20;65;2;300
06/11/2014;8;16;27;79;2;600
06/11/2014;9;21;36;82;4;600
06/11/2014;10;22;42;74;9;400
06/11/2014;11;18;34;63;19;300
06/11/2014;12;18;32;58;21;200
06/11/2014;13;14;28;42;34;200
06/11/2014;14;14;30;38;39;100
06/11/2014;15;11;20;44;35;100
06/11/2014;16;10;18;48;34;100
06/11/2014;17;10;17;65;20;200
06/11/2014;18;14;20;78;7;300
06/11/2014;19;16;23;84;3;400
06/11/2014;20;19;26;76;3;300
06/11/2014;21;18;23;58;9;200
06/11/2014;22;16;22;45;15;200
06/11/2014;23;16;20;35;22;200
06/11/2014;24;13;16;32;26;200
07/11/2014;1;11;15;25;32;100
07/11/2014;2;7;15;22;33;100
07/11/2014;3;8;14;20;35;100
07/11/2014;4;6;13;21;36;100
07/11/2014;5;8;11;23;36;100
07/11/2014;6;8;10;35;24;100
07/11/2014;7;5;11;45;18;100
07/11/2014;8;7;13;52;10;200
07/11/2014;9;10;12;57;10;200
07/11/2014;10;6;13;51;16;200
07/11/2014;11;7;13;41;23;200
07/11/2014;12;8;13;34;35;100
07/11/2014;13;8;14;36;46;100
07/11/2014;14;6;12;32;54;100
07/11/2014;15;6;12;41;50;100
07/11/2014;16;7;14;42;49;100
07/11/2014;17;10;n/d;61;29;200
07/11/2014;18;8;14;70;18;200
07/11/2014;19;8;15;67;19;200
07/11/2014;20;10;16;51;29;200
07/11/2014;21;8;16;44;31;200
07/11/2014;22;8;13;41;33;100
07/11/2014;23;7;14;38;32;100
07/11/2014;24;7;14;35;32;100
08/11/2014;1;6;14;29;34;100
08/11/2014;2;6;13;23;37;100
08/11/2014;3;4;13;24;34;100
08/11/2014;4;4;11;21;36;100
08/11/2014;5;5;12;23;34;100
08/11/2014;6;6;14;35;24;200
08/11/2014;7;5;15;35;23;300
08/11/2014;8;6;15;40;18;200
08/11/2014;9;7;15;42;16;200
08/11/2014;10;6;17;36;23;200
08/11/2014;11;7;18;34;28;200
08/11/2014;12;8;20;34;30;200
08/11/2014;13;12;21;35;40;200
08/11/2014;14;10;21;34;45;200
08/11/2014;15;8;20;40;41;200
08/11/2014;16;8;19;55;29;300
08/11/2014;17;11;19;70;15;400
08/11/2014;18;15;22;80;6;400
08/11/2014;19;14;24;71;10;300
08/11/2014;20;13;23;58;15;300
08/11/2014;21;14;20;54;17;200
08/11/2014;22;12;20;47;17;200
08/11/2014;23;12;19;46;19;200
08/11/2014;24;9;15;46;19;200
09/11/2014;1;9;15;48;16;200
09/11/2014;2;9;14;44;19;200
09/11/2014;3;8;n/d;37;22;200
09/11/2014;4;8;13;31;26;200
09/11/2014;5;8;11;29;27;200
09/11/2014;6;6;12;27;26;200
09/11/2014;7;6;12;30;23;200
09/11/2014;8;4;14;35;19;200
09/11/2014;9;8;12;34;20;200
09/11/2014;10;9;14;31;25;200
09/11/2014;11;8;14;28;27;300
09/11/2014;12;6;16;29;30;200
09/11/2014;13;8;14;28;33;200
09/11/2014;14;9;13;32;34;200
09/11/2014;15;10;14;35;36;200
09/11/2014;16;7;12;42;32;300
09/11/2014;17;9;14;49;26;300
09/11/2014;18;10;16;56;16;300
09/11/2014;19;15;17;61;13;400
09/11/2014;20;14;20;56;12;300
09/11/2014;21;16;20;60;12;300
09/11/2014;22;15;19;59;17;300
09/11/2014;23;13;19;63;14;400
09/11/2014;24;14;18;68;11;400
10/11/2014;1;8;14;43;30;100
10/11/2014;2;5;11;44;21;200
10/11/2014;3;10;15;42;16;200
10/11/2014;4;11;16;43;13;200
10/11/2014;5;10;15;49;7;300
10/11/2014;6;5;17;60;1;300
10/11/2014;7;13;19;61;1;300
10/11/2014;8;10;18;61;3;300
10/11/2014;9;13;22;51;8;300
10/11/2014;10;12;21;46;13;300
10/11/2014;11;9;21;39;23;200
10/11/2014;12;9;17;41;28;200
10/11/2014;13;10;17;37;36;200
10/11/2014;14;10;18;36;40;200
10/11/2014;15;9;17;43;34;200
10/11/2014;16;10;16;58;20;300
10/11/2014;17;11;20;80;6;400
10/11/2014;18;15;23;80;5;400
10/11/2014;19;19;25;80;3;400
10/11/2014;20;19;26;78;2;400
10/11/2014;21;19;28;72;2;400
10/11/2014;22;17;26;55;10;300
10/11/2014;23;14;20;45;12;300
10/11/2014;24;11;18;42;14;300
11/11/2014;1;11;16;47;7;200
11/11/2014;2;10;14;38;13;200
11/11/2014;3;8;13;35;12;200
11/11/2014;4;11;13;30;16;200
11/11/2014;5;11;13;25;17;200
11/11/2014;6;10;14;32;10;200
11/11/2014;7;10;13;38;7;200
11/11/2014;8;10;15;41;8;200
11/11/2014;9;12;17;37;12;200
11/11/2014;10;12;15;29;21;200
11/11/2014;11;12;17;26;29;200
11/11/2014;12;9;15;25;39;200
11/11/2014;13;10;13;25;49;200
11/11/2014;14;7;13;30;49;200
11/11/2014;15;9;14;38;41;200
11/11/2014;16;10;15;66;20;300
11/11/2014;17;11;16;90;6;400
11/11/2014;18;13;22;92;3;500
11/11/2014;19;16;24;89;2;500
11/11/2014;20;22;28;97;2;600
11/11/2014;21;29;35;85;1;500
11/11/2014;22;28;32;74;6;400
11/11/2014;23;15;22;25;59;100
11/11/2014;24;4;8;24;57;100
12/11/2014;1;4;8;23;54;200
12/11/2014;2;5;9;25;44;200
12/11/2014;3;8;9;23;47;200
12/11/2014;4;4;9;16;55;100
12/11/2014;5;4;8;25;45;200
12/11/2014;6;7;8;52;20;200
12/11/2014;7;8;10;63;12;200
12/11/2014;8;8;12;59;12;300
12/11/2014;9;9;16;57;15;300
12/11/2014;10;8;23;43;29;200
12/11/2014;11;7;18;37;36;200
12/11/2014;12;7;15;36;38;200
12/11/2014;13;6;14;35;41;200
12/11/2014;14;7;14;43;34;200
12/11/2014;15;7;17;44;34;200
12/11/2014;16;7;16;49;31;200
12/11/2014;17;8;18;66;13;300
12/11/2014;18;8;18;83;3;500
12/11/2014;19;12;23;92;2;600
12/11/2014;20;13;26;84;2;500
12/11/2014;21;13;25;72;3;400
12/11/2014;22;15;23;70;3;400
12/11/2014;23;17;22;67;2;400
12/11/2014;24;16;26;65;1;500
13/11/2014;1;16;26;56;0;300
13/11/2014;2;16;23;48;3;200
13/11/2014;3;13;19;42;5;200
13/11/2014;4;11;16;39;5;200
13/11/2014;5;9;16;41;5;200
13/11/2014;6;10;21;48;1;200
13/11/2014;7;9;21;49;3;200
13/11/2014;8;8;19;53;2;400
13/11/2014;9;11;20;54;5;400
13/11/2014;10;14;25;51;8;300
13/11/2014;11;9;25;50;14;300
13/11/2014;12;9;20;50;19;200
13/11/2014;13;9;18;46;23;200
13/11/2014;14;7;20;45;32;200
13/11/2014;15;6;17;55;25;300
13/11/2014;16;6;17;55;20;200
13/11/2014;17;8;16;64;10;300
13/11/2014;18;9;18;69;7;300
13/11/2014;19;9;17;68;7;300
13/11/2014;20;10;17;64;8;300
13/11/2014;21;8;17;60;7;200
13/11/2014;22;10;17;45;14;200
13/11/2014;23;10;14;44;13;200
13/11/2014;24;10;14;33;23;200
14/11/2014;1;9;12;27;26;100
14/11/2014;2;9;11;27;26;100
14/11/2014;3;10;11;24;26;100
14/11/2014;4;7;12;23;28;100
14/11/2014;5;8;11;24;24;100
14/11/2014;6;10;12;40;11;200
14/11/2014;7;11;15;47;5;200
14/11/2014;8;8;18;51;3;300
14/11/2014;9;10;19;55;2;400
14/11/2014;10;11;22;56;2;400
14/11/2014;11;12;19;59;2;400
14/11/2014;12;13;19;58;2;400
14/11/2014;13;14;20;60;3;400
14/11/2014;14;13;17;60;7;300
14/11/2014;15;11;14;66;7;300
14/11/2014;16;8;15;76;2;400
14/11/2014;17;11;17;72;3;400
14/11/2014;18;11;18;72;2;500
14/11/2014;19;15;16;67;4;400
14/11/2014;20;14;17;67;3;400
14/11/2014;21;16;21;63;4;300
14/11/2014;22;20;21;65;4;300
14/11/2014;23;18;18;53;10;300
14/11/2014;24;17;19;66;2;300
15/11/2014;1;19;22;64;3;300
15/11/2014;2;19;21;55;6;200
15/11/2014;3;13;16;53;5;200
15/11/2014;4;13;15;50;6;200
15/11/2014;5;13;12;41;10;200
15/11/2014;6;10;12;39;11;100
15/11/2014;7;10;13;33;17;300
15/11/2014;8;8;11;36;15;200
15/11/2014;9;6;9;37;16;200
15/11/2014;10;5;9;33;27;200
15/11/2014;11;7;11;43;23;200
15/11/2014;12;7;13;44;23;200
15/11/2014;13;9;15;37;35;200
15/11/2014;14;11;14;37;33;200
15/11/2014;15;12;13;45;30;200
15/11/2014;16;9;14;53;23;200
15/11/2014;17;11;16;77;7;300
15/11/2014;18;15;20;73;6;400
15/11/2014;19;13;21;77;3;400
15/11/2014;20;16;23;67;4;400
15/11/2014;21;18;25;64;3;300
15/11/2014;22;18;26;60;6;300
15/11/2014;23;17;22;47;18;300
15/11/2014;24;11;15;40;23;200
16/11/2014;1;8;13;43;18;200
16/11/2014;2;7;11;35;20;200
16/11/2014;3;8;11;32;19;200
16/11/2014;4;6;10;31;19;100
16/11/2014;5;5;11;27;24;100
16/11/2014;6;7;10;22;31;100
16/11/2014;7;5;9;26;27;200
16/11/2014;8;3;9;34;22;100
16/11/2014;9;3;8;36;25;100
16/11/2014;10;5;9;36;30;200
16/11/2014;11;6;8;35;32;200
16/11/2014;12;4;9;36;36;200
16/11/2014;13;5;8;32;42;200
16/11/2014;14;6;8;30;42;200
16/11/2014;15;6;9;32;37;200
16/11/2014;16;8;11;41;30;300
16/11/2014;17;7;10;40;34;300
16/11/2014;18;10;10;54;19;300
16/11/2014;19;11;13;67;8;300
16/11/2014;20;16;20;64;6;400
16/11/2014;21;18;22;61;7;300
16/11/2014;22;14;18;44;20;300
16/11/2014;23;13;15;37;22;200
16/11/2014;24;12;14;36;25;200
17/11/2014;1;7;11;30;34;100
17/11/2014;2;6;8;19;43;100
17/11/2014;3;6;6;25;46;100
17/11/2014;4;5;5;22;45;200
17/11/2014;5;6;6;22;40;200
17/11/2014;6;5;7;35;29;200
17/11/2014;7;6;8;52;17;200
17/11/2014;8;5;10;61;13;200
17/11/2014;9;9;14;61;15;300
17/11/2014;10;9;14;49;27;200
17/11/2014;11;7;14;51;30;200
17/11/2014;12;8;16;51;31;200
17/11/2014;13;11;16;64;15;200
17/11/2014;14;11;15;61;18;200
17/11/2014;15;8;12;74;10;300
17/11/2014;16;5;13;68;12;300
17/11/2014;17;8;11;70;11;300
17/11/2014;18;7;10;71;11;300
17/11/2014;19;8;11;81;3;300
17/11/2014;20;11;14;78;6;300
17/11/2014;21;11;13;76;7;300
17/11/2014;22;14;14;68;6;300
17/11/2014;23;14;16;55;10;300
17/11/2014;24;12;14;43;17;200
18/11/2014;1;13;14;36;22;200
18/11/2014;2;10;14;32;22;200
18/11/2014;3;10;13;31;21;200
18/11/2014;4;12;13;28;22;200
18/11/2014;5;12;12;29;21;100
18/11/2014;6;9;12;34;20;200
18/11/2014;7;9;13;39;20;200
18/11/2014;8;10;11;52;12;300
18/11/2014;9;12;14;61;6;400
18/11/2014;10;17;26;52;13;300
18/11/2014;11;16;28;46;19;200
18/11/2014;12;11;20;38;29;200
18/11/2014;13;9;11;41;30;200
18/11/2014;14;10;15;52;20;300
18/11/2014;15;9;15;53;18;300
18/11/2014;16;11;15;50;21;300
18/11/2014;17;11;14;56;17;300
18/11/2014;18;11;14;66;6;400
18/11/2014;19;12;17;75;1;400
18/11/2014;20;15;21;74;2;500
18/11/2014;21;18;22;70;2;400
18/11/2014;22;19;24;65;2;400
18/11/2014;23;21;24;63;1;500
18/11/2014;24;21;25;59;2;500
19/11/2014;1;23;29;51;1;500
19/11/2014;2;21;27;48;1;400
19/11/2014;3;20;27;47;1;300
19/11/2014;4;20;28;45;3;400
19/11/2014;5;22;34;48;2;500
19/11/2014;6;24;29;53;1;500
19/11/2014;7;21;27;50;1;300
19/11/2014;8;22;28;52;1;500
19/11/2014;9;27;33;62;1;600
19/11/2014;10;27;37;61;3;500
19/11/2014;11;20;28;n/d;n/d;n/d
19/11/2014;12;20;32;62;n/d;500
19/11/2014;13;23;31;55;4;300
19/11/2014;14;17;24;52;6;300
19/11/2014;15;15;22;55;4;300
19/11/2014;16;16;23;55;2;300
19/11/2014;17;16;23;50;4;300
19/11/2014;18;13;20;45;4;300
19/11/2014;19;16;21;48;3;300
19/11/2014;20;14;16;48;6;300
19/11/2014;21;14;19;34;15;300
19/11/2014;22;16;20;28;19;200
19/11/2014;23;14;19;25;20;200
19/11/2014;24;16;20;23;17;300
20/11/2014;1;17;18;24;16;200
20/11/2014;2;11;11;21;19;200
20/11/2014;3;14;17;18;21;200
20/11/2014;4;15;17;19;20;200
20/11/2014;5;13;15;22;17;200
20/11/2014;6;13;16;30;10;300
20/11/2014;7;13;15;41;3;200
20/11/2014;8;14;18;44;2;200
20/11/2014;9;18;22;41;4;300
20/11/2014;10;16;23;37;5;200
20/11/2014;11;17;24;35;6;300
20/11/2014;12;18;24;34;9;300
20/11/2014;13;18;23;35;11;300
20/11/2014;14;17;24;38;10;300
20/11/2014;15;16;26;41;8;300
20/11/2014;16;19;26;48;5;300
20/11/2014;17;19;27;48;3;300
20/11/2014;18;19;26;47;1;400
20/11/2014;19;20;26;43;1;400
20/11/2014;20;21;26;43;1;400
20/11/2014;21;21;25;41;2;400
20/11/2014;22;21;23;38;2;300
20/11/2014;23;18;22;37;2;400
20/11/2014;24;18;23;36;1;400
21/11/2014;1;18;22;34;2;300
21/11/2014;2;19;23;33;2;300
21/11/2014;3;18;22;31;2;300
21/11/2014;4;18;22;31;1;300
21/11/2014;5;19;22;31;1;300
21/11/2014;6;18;23;32;1;400
21/11/2014;7;18;24;34;1;300
21/11/2014;8;19;25;36;1;400
21/11/2014;9;23;29;37;3;400
21/11/2014;10;25;34;40;3;400
21/11/2014;11;28;39;43;3;400
21/11/2014;12;31;43;48;4;400
21/11/2014;13;33;44;49;4;500
21/11/2014;14;33;49;49;4;400
21/11/2014;15;33;49;54;2;500
21/11/2014;16;32;45;49;2;400
21/11/2014;17;27;38;48;1;500
21/11/2014;18;25;35;47;1;600
21/11/2014;19;29;40;51;2;700
21/11/2014;20;33;45;51;1;600
21/11/2014;21;33;42;54;1;600
21/11/2014;22;34;44;46;1;500
21/11/2014;23;31;36;46;1;500
21/11/2014;24;30;36;44;1;400
22/11/2014;1;29;37;45;1;500
22/11/2014;2;29;38;43;0;500
22/11/2014;3;27;34;41;0;400
22/11/2014;4;26;30;37;0;400
22/11/2014;5;24;29;37;0;300
22/11/2014;6;23;27;36;0;400
22/11/2014;7;19;26;37;0;400
22/11/2014;8;21;29;41;1;400
22/11/2014;9;22;29;39;2;400
22/11/2014;10;24;30;41;3;400
22/11/2014;11;22;33;41;5;400
22/11/2014;12;25;33;41;8;400
22/11/2014;13;27;31;44;7;400
22/11/2014;14;24;33;49;5;400
22/11/2014;15;24;33;59;3;500
22/11/2014;16;27;34;65;2;500
22/11/2014;17;26;33;72;1;700
22/11/2014;18;26;35;70;2;700
22/11/2014;19;29;37;73;1;800
22/11/2014;20;29;38;58;1;600
22/11/2014;21;29;37;56;1;500
22/11/2014;22;35;44;56;2;500
22/11/2014;23;34;42;57;2;700
22/11/2014;24;35;42;53;1;600
23/11/2014;1;33;41;56;n/d;700
23/11/2014;2;32;40;51;1;500
23/11/2014;3;29;35;51;1;500
23/11/2014;4;25;32;45;1;400
23/11/2014;5;23;30;41;1;300
23/11/2014;6;21;26;39;1;300
23/11/2014;7;21;26;40;1;300
23/11/2014;8;18;25;41;1;300
23/11/2014;9;17;24;39;3;300
23/11/2014;10;16;23;39;5;400
23/11/2014;11;17;24;38;10;300
23/11/2014;12;17;25;33;14;300
23/11/2014;13;14;23;36;15;300
23/11/2014;14;16;25;43;12;300
23/11/2014;15;17;28;51;7;300
23/11/2014;16;20;31;58;3;500
23/11/2014;17;23;35;67;1;600
23/11/2014;18;24;37;74;1;700
23/11/2014;19;28;41;72;2;700
23/11/2014;20;31;45;62;2;700
23/11/2014;21;29;43;51;1;400
23/11/2014;22;28;38;37;2;300
23/11/2014;23;24;35;25;12;200
23/11/2014;24;11;20;21;26;100
24/11/2014;1;5;9;14;42;100
24/11/2014;2;3;5;13;43;100
24/11/2014;3;4;5;13;45;100
24/11/2014;4;4;8;12;48;100
24/11/2014;5;6;10;17;43;100
24/11/2014;6;9;13;25;38;100
24/11/2014;7;12;15;36;28;100
24/11/2014;8;10;16;49;21;200
24/11/2014;9;11;18;48;22;200
24/11/2014;10;9;16;51;22;200
24/11/2014;11;7;12;49;26;200
24/11/2014;12;7;12;44;30;200
24/11/2014;13;5;12;37;35;200
24/11/2014;14;7;12;39;31;200
24/11/2014;15;8;14;46;24;200
24/11/2014;16;9;17;46;23;200
24/11/2014;17;9;14;51;14;200
24/11/2014;18;11;16;55;12;300
24/11/2014;19;13;18;52;16;300
24/11/2014;20;10;16;45;21;200
24/11/2014;21;10;16;41;24;200
24/11/2014;22;10;15;38;23;200
24/11/2014;23;12;15;37;20;200
24/11/2014;24;11;16;38;18;200
25/11/2014;1;10;16;35;18;100
25/11/2014;2;9;13;30;20;100
25/11/2014;3;10;14;28;20;100
25/11/2014;4;11;16;28;15;100
25/11/2014;5;13;17;29;14;100
25/11/2014;6;12;16;38;3;200
25/11/2014;7;13;20;45;1;300
25/11/2014;8;14;24;46;1;300
25/11/2014;9;19;29;57;2;500
25/11/2014;10;19;32;43;2;500
25/11/2014;11;22;35;40;3;400
